date,ret_lag_1_cs,ret_lag_2_cs,ret_lag_3_cs,mom_2_6_cs,mom_2_12_cs,vol_3m_cs,vol_6m_cs,vol_12m_cs,price_ma_6_ratio_cs,price_ma_12_ratio_cs,log_mkt_cap_cs,turnover_cs,turnover_3m_cs,turnover_12m_cs
2003-04-30,-9.678635163503941e-18,8.365370758077418e-18,-1.1033067732109981e-18,-6.8915505162507864e-18,1.4754669683538122e-17,1.9332569429100174e-17,-5.664739253501244e-17,7.690212881933374e-18,-2.3515254808138882e-17,-1.4655866091907288e-17,-6.363939336942124e-16,-8.23363263590297e-20,7.887820065195046e-17,5.862346436762915e-18
2003-05-30,5.182880639816161e-17,-2.8977767155521663e-18,-2.5232341468753557e-19,1.3121803202090474e-17,-1.9996630613987195e-17,-1.0502962136368669e-16,7.162830934442416e-17,7.637514358323342e-17,4.447200183867814e-18,-1.8388068845354155e-17,1.87980943942214e-16,9.281559107146817e-17,-1.5170945308088078e-17,3.953592503885323e-17
2003-06-30,-8.352193275251944e-17,1.663091818373084e-17,1.2539890181315766e-17,1.2559223962045516e-17,-2.227251540067185e-18,7.32827624780439e-17,3.227968030639038e-17,-1.5682789576743905e-16,-4.3617009326315705e-17,-3.396558598602457e-17,-2.1517724600982415e-16,2.8969737045457203e-17,-8.327446035917864e-17,-7.588122260812229e-17
2003-07-31,-3.728658505835206e-17,-6.125368411725002e-17,-3.8587390292116824e-17,2.0509046021400675e-17,-8.621395271959173e-18,2.2787828912667416e-18,-6.365400209605098e-18,1.9870986811845988e-17,4.861403501369049e-17,1.6437620589004097e-17,1.1913476955542526e-16,-6.666199551252308e-17,8.351739296492608e-17,-3.6141496655490525e-17
2003-08-29,5.316941526801385e-17,-8.965396179791437e-18,-4.2031158314635455e-19,8.616387454500268e-18,2.626947394664716e-17,-3.5276150728354756e-17,1.2327138288563798e-16,-1.8874992308865222e-16,-3.9434233175909764e-17,1.3037164641521748e-17,3.545628426398891e-17,-5.411511633009315e-17,-5.648687454927615e-17,-2.3927737983403186e-17
2003-09-30,1.5626901550784917e-17,4.272145328902797e-17,4.1987085470190583e-17,1.6518169700069227e-17,2.1628107089299277e-17,-5.963326642169777e-17,8.952045836103166e-17,-1.918751780717574e-16,9.19491640678314e-17,-1.2477754089980352e-18,2.1904400215577413e-16,-4.245407284424267e-17,9.59598707396108e-18,5.85860263462887e-17
2003-10-31,1.871036125290763e-17,-1.7459620188723726e-17,-2.891568326936471e-17,9.933421785112751e-17,-1.3921291844829549e-18,-5.984705358709537e-17,2.6733230745774244e-17,-4.016872751060193e-17,-2.8147111948764745e-17,6.98964861375817e-18,-2.616622813001087e-16,-4.4954171582262084e-18,-1.629951253498793e-17,-4.562123348316017e-17
2003-11-28,1.6631689523643436e-17,9.45638597047435e-18,4.781610738047488e-17,6.254208247953417e-17,-9.297576435092339e-18,5.665169243991045e-17,9.242714959233098e-17,9.711564019372265e-17,-1.5592208928415723e-18,5.402411649086262e-17,3.781688154360384e-16,-2.2608702946202798e-17,-9.421736617300093e-17,6.521297012004984e-17
2003-12-31,-3.4518574123110145e-17,-2.6133030326148278e-17,-7.136327512140492e-18,1.4315731447895513e-17,-3.30898727398949e-17,-4.4569739633167174e-17,9.670657101462014e-17,8.74911329939596e-18,1.3382408936247361e-17,4.112362574400476e-17,-1.72994917235953e-16,3.1158613081176795e-18,-4.241591845244067e-17,5.765061360411282e-17
2004-01-30,-1.596225392007691e-17,3.1672693142028155e-17,1.231094079725476e-18,-7.439725359068275e-17,-7.524363077049401e-17,-8.480559444654359e-17,5.4000263042503834e-17,1.7109409767093832e-17,-2.5517222743400774e-17,-1.4829087778511416e-17,-2.1166424348007332e-16,7.722317409187076e-18,3.371519013793633e-17,-3.3071663687170745e-17
2004-02-27,1.4188823596002692e-17,4.0902953538821554e-17,2.3149450123133457e-17,2.893681265391682e-17,1.590476260724341e-17,-5.229594982526707e-17,-5.746823034794786e-17,2.208659889748461e-17,-4.367082257528317e-17,-8.762122788152205e-17,9.533771125589987e-17,-4.6298900246266914e-17,3.099174572644135e-17,8.76631652911654e-17
2004-03-31,-1.1089979992196747e-17,-1.3722034577688922e-17,3.376870032025066e-17,-1.0640220664755598e-17,-7.107684904419675e-17,1.2768264797706718e-16,-4.1769866254339904e-17,1.2424382666025062e-17,4.3988912274555386e-17,-1.467790440122338e-16,6.566136173382074e-16,4.4604925049883337e-17,3.434271222453353e-17,-5.849321307545907e-17
2004-04-30,3.295441935939564e-18,1.358881519193398e-17,-3.348708777576518e-17,2.4999904341610484e-17,-1.2511848432104162e-16,7.009916359423167e-17,1.151700138646465e-16,-1.1559614859774213e-16,3.653395111739896e-17,-1.2471543188598868e-17,3.7988491006365385e-16,-1.7926067772222973e-17,2.801125645548629e-17,-2.1306736654781664e-17
2004-05-28,-2.6077530781650835e-17,-4.598556906731418e-18,1.8065759276444855e-18,-1.3817092569138654e-17,3.2218460812379126e-17,5.2283592656968075e-17,-1.0063984634079596e-16,2.7212888775704087e-17,-1.8851227071072893e-18,-2.2571488171083867e-17,-3.2386979357408413e-16,3.4560582963633634e-18,1.5709355892560743e-18,-6.892122867045286e-17
2004-06-30,1.3538433923196086e-18,4.715232923118425e-18,-1.8289388307853285e-18,-1.3002612000114446e-17,1.7089147200150414e-17,-7.841575236992097e-17,1.4282869181664176e-16,7.242169112371436e-17,-1.5231631200134064e-17,-3.6264427754165345e-17,-2.1027081120185076e-16,3.880779581572619e-17,5.969770652360237e-17,-6.492732849287917e-17
2004-07-30,-3.252480213788021e-17,-9.538453044502602e-18,-5.849467352406835e-18,-3.057008063569401e-17,-6.599022214147409e-18,1.1031683906323041e-16,-7.251575858486262e-17,-1.435764989086994e-16,-1.155196316329591e-17,-2.62344201609201e-18,5.055821028210932e-16,2.0061615417174195e-17,1.0670133914189352e-16,8.206890878351699e-17
2004-08-31,5.419684092011605e-17,4.0079080724031325e-17,-1.0743379228715101e-18,2.333269990566304e-18,1.2700077163841908e-18,1.2835938454431843e-16,-2.221922802408899e-16,-1.0304045164035687e-16,3.203077600973616e-17,3.3743809673696233e-18,-5.452172661500503e-17,4.3505148051951464e-17,1.0721227931336308e-16,-5.5289638257469885e-17
2004-09-30,2.0446096217774523e-19,-3.09758357699284e-17,-2.139537925645691e-17,-1.5130111201153148e-17,3.354620215159148e-17,-9.460700807053096e-17,1.1820764484761927e-16,1.6542717384484746e-16,-3.934413086477469e-17,9.770313121207967e-18,8.844397049631608e-17,9.36431206774073e-17,-4.8544874162773225e-17,3.361922392379782e-17
2004-10-29,-4.338088254149798e-17,4.416324465711239e-18,3.637983837606998e-17,1.36584339436235e-17,2.012206114178366e-17,-6.542594589268902e-17,9.364947641859197e-17,8.861896113314605e-18,1.444810785471094e-17,-1.5574124357557847e-17,2.154347418174105e-16,-3.497962954298438e-17,-7.525299900844383e-17,7.890889674495975e-17
2004-11-30,-5.2212038884180485e-18,9.725209440514938e-18,1.1503861314591415e-17,6.153561725635558e-18,4.6711127644597186e-17,1.2955470747305445e-16,1.0327656043024712e-16,-2.0081553416992496e-17,-9.696521507062091e-18,-3.3851761474358776e-18,1.4088644118692878e-16,-2.8974812787374887e-17,-2.1659389756899048e-17,-2.8745309319752113e-17
2004-12-31,2.4178315997313012e-17,2.050208081643501e-17,2.6186105980715614e-17,-2.9127094125418013e-18,4.2138845760814093e-17,-3.093693298369641e-17,-4.9770568602656024e-18,9.100096009281084e-17,8.073578031851304e-17,6.786895718544003e-18,-3.0142300609983557e-16,6.225562885156093e-17,2.403692233651001e-17,-7.567388726176564e-17
2005-01-31,-1.6437142536364197e-17,3.658266479129836e-17,5.154504628128145e-18,1.1597635413288326e-17,2.382884535378407e-17,-1.4203523864175333e-16,1.8384399840323717e-17,-9.106291509693055e-18,-2.096165215438779e-17,-4.939733601956139e-17,-1.7994948379531813e-16,6.340040692597618e-17,-9.890921658641451e-17,-2.2164369900951024e-17
2005-02-28,-2.2038027472528308e-17,1.0036198057964552e-17,-1.1047709084535675e-17,-8.94720959106032e-17,1.1978514444093145e-17,8.321650998741158e-19,8.996350374975301e-17,8.442171461481546e-17,-2.1550206551912448e-17,1.1212707337096922e-17,-5.2713354774784505e-17,-5.301465593163548e-17,6.47367057005519e-17,6.261324992845933e-17
2005-03-31,1.558005284037382e-17,-1.0559813591808922e-17,7.041318325357834e-17,1.2615515008247133e-17,2.136486875610521e-17,8.251657615457245e-18,3.606493713049495e-19,-2.406252605346623e-17,-2.6543793728044285e-17,-5.2193177015252294e-17,-1.0839677503941562e-16,3.2602703165967435e-17,2.8390318509125626e-17,-2.391826630494425e-17
2005-04-29,-9.501775016850765e-18,-2.4348298480680085e-17,2.244794347730993e-17,-1.3480643305157022e-17,-1.1520902207931553e-17,1.9163892487110887e-16,-1.701856984658755e-16,-6.881734788571486e-17,-4.869659696136017e-18,7.779578295046563e-18,7.417026192059852e-16,9.090526316902693e-17,4.6202381019436844e-17,7.156024309565732e-18
2005-05-31,5.626229708235736e-17,1.4139216020697139e-18,5.243292607675189e-18,-9.308317213625616e-18,3.0458227844585085e-17,-1.2115540727734861e-16,-2.4331234235616326e-17,5.88360762486249e-17,4.336026246347122e-17,3.452325245053551e-17,2.9757158383558853e-16,1.3485277279739896e-16,-8.295006732142321e-17,-3.0458227844585085e-17
2005-06-30,1.534573634670488e-17,-2.4365749313852023e-17,2.928575638684138e-19,1.2300017682473378e-17,7.67286817335244e-18,5.154293124084082e-18,2.044145795801528e-17,-2.143278081170986e-16,-1.388144852736281e-17,-3.02229005912203e-17,2.574217986403357e-16,1.3720376867235184e-17,6.150008841236689e-19,-6.589295187039309e-18
2005-07-29,-5.969310586477879e-17,-3.483052626275001e-17,-2.497715370157731e-17,2.520630190067435e-18,-2.6352042896159548e-17,1.0643933848057487e-16,4.302257438046917e-17,9.422287511621395e-17,-2.6352042896159548e-17,-2.7325922742321966e-17,4.382459307730881e-17,1.4894632941307569e-18,-1.0085385112758453e-16,-1.569665163814721e-17
2005-08-31,-8.362025510401329e-17,-1.0447120741208907e-17,-2.409764038372773e-17,-2.158686827189023e-17,4.3433471589832614e-17,7.05902136270635e-17,-9.263883309193534e-18,-1.353508184427342e-17,4.6889390674804346e-17,-2.262580845609885e-17,-1.2256608228705588e-16,-9.350461657877586e-18,-1.1976671567960488e-18,-8.406757657221421e-17
2005-09-30,-1.1041845155557112e-17,5.925646459456855e-17,1.5412575529631803e-17,-1.012169139259402e-17,-1.9610777073150912e-17,8.428033372640077e-17,-1.8489339674539645e-17,3.394504741181034e-17,-4.054427518056127e-18,9.4315760703717e-18,-2.4044768018429316e-16,-5.3282653836581586e-17,-5.692013668079506e-17,-8.479792021806752e-17
2005-10-31,1.9300042929386197e-17,6.60226524816212e-18,3.601564650176157e-17,-3.6413809427911694e-17,-5.559802314241786e-18,8.942015388738872e-17,-7.673685485802464e-17,-8.426575382522706e-18,-2.788588348236896e-17,-3.069474194320986e-18,4.347360007484996e-16,3.382213074497086e-17,9.107072019942925e-17,2.36581171392476e-17
2005-11-30,-2.5126251686299937e-17,-2.1322736522777468e-18,-5.590014710025444e-18,-2.962491687497376e-17,2.195665571669788e-17,2.8241820451874684e-17,-8.874868714885756e-18,4.0830158990237393e-17,1.6020866900897666e-17,1.18139486139713e-17,5.912160918572271e-16,-1.3158145450170718e-16,-6.339191939204112e-18,-5.137626921636787e-17
2005-12-30,-1.619494368046274e-17,-1.609435396816173e-18,3.4487901360346565e-18,-1.3335321859334006e-17,1.224320498292303e-17,-4.0322104673805194e-17,-2.3203172636063166e-16,-5.3111368094933715e-17,5.51806421765545e-18,1.1495967120115521e-18,2.20722568706218e-17,-6.644668995426772e-17,-1.1050498394211046e-16,-2.5032468404051548e-17
2006-01-31,1.0502493794137106e-17,5.001119845949726e-17,-6.4805645062605146e-18,-4.166889283411366e-17,1.76225876924628e-18,1.5911491274581735e-16,-1.8435145314492287e-16,-1.7643905338864975e-16,-1.6997270064665736e-17,1.3643293697390557e-18,8.885479255710962e-16,7.04903507698512e-18,7.694249174757549e-17,-4.544922212943229e-17
2006-02-28,3.422502686328508e-18,1.8806049957589772e-17,1.1238280042478288e-17,1.672278745286807e-17,-1.6382662962301264e-17,2.8031926764214446e-17,-4.0636019214125076e-17,-2.5792773867982957e-18,2.6359648018927637e-17,5.056517426426549e-17,9.408693720304332e-17,1.4767071632108924e-17,3.9057629000088476e-17,9.546160701908418e-17
2006-03-31,2.2818590457913646e-18,1.1020534058192368e-16,7.94425001127364e-18,-5.915930859459093e-18,-1.4001036367386522e-17,9.169692832161595e-17,-5.483592519417373e-17,4.2312991194797894e-17,-3.842537948715335e-17,-6.839942917507943e-17,1.3910888849528096e-16,1.1972717215571975e-17,-9.747200368442126e-17,-9.738749038642899e-17
2006-04-28,2.199578255543871e-18,6.260338111932557e-18,6.74184835184809e-17,-2.8030522897571895e-17,-3.3360270209082044e-17,1.226687873284082e-17,-5.290091453537604e-17,2.6317389833157922e-17,-8.854712464625328e-18,4.850352050686485e-18,4.484178670580881e-16,8.84343257613536e-17,-4.940591158606234e-17,6.939951393453163e-17
2006-05-31,-1.6105528545837752e-17,-1.2358060980109963e-17,-2.2885298111314746e-18,4.3539279656776303e-17,4.0793043883418535e-17,-8.387461757796854e-17,-1.9996029224761258e-16,-3.951468543423181e-17,-3.2725976299180086e-17,-5.498192871243367e-17,5.402789784741824e-16,3.4957292865033273e-17,-2.7805637205247416e-17,2.877826237497829e-17
2006-06-30,-1.3451165036145657e-17,-2.466524932001123e-18,-9.636655548283456e-18,-2.673024693750054e-17,-6.533423017556463e-17,-3.005718754345554e-17,6.194992852467936e-18,-2.4995075328360214e-17,8.030546290236213e-19,7.399574796003368e-18,-4.765268807581239e-17,2.5611706561360496e-17,8.833600919259835e-17,4.9961470134255303e-17
2006-07-31,9.31939035269292e-18,2.7784517821693178e-18,-5.991036655302591e-18,2.3732608972696254e-17,3.878255612611339e-18,1.748109246281529e-17,1.0277377373420049e-16,-6.179160994720305e-17,-2.1996076608840433e-17,1.4934178329160083e-17,-2.3898303102414166e-16,2.9231628124906365e-17,8.335355346507954e-18,-1.1779477868155336e-17
2006-08-31,2.326292351231339e-18,-3.605753144408576e-18,1.890112535375463e-18,9.886742492733191e-19,-3.227730637333483e-17,-7.442681591220765e-17,-9.336428958395027e-17,-8.636360353946346e-18,1.1922248300060612e-17,-4.419955467339544e-18,6.07983775657908e-16,-1.1491884215082814e-16,-1.118946620942274e-16,6.548512968716219e-17
2006-09-29,-9.213228649029222e-18,9.271173483299846e-18,-1.2863753208078537e-17,-5.562704089979908e-18,-1.5760994921609738e-17,1.0210377761903468e-16,-1.1135548525957175e-16,1.375465503498938e-17,-2.5495727079074576e-18,1.7035781275563466e-17,3.1766806768012864e-16,2.6393872010269247e-17,-4.5023136228274874e-17,6.515896613731673e-17
2006-10-31,1.6044513388131294e-18,3.753270096152142e-18,-1.1460366705808068e-17,2.1430885739861086e-17,5.3290705182007515e-18,3.071378277156562e-17,-1.957430633352018e-16,1.6597476081686534e-16,2.206120590868053e-17,-1.3867043714027761e-17,-1.3453037966780446e-16,-8.176971644594056e-17,-2.2892082494851615e-17,9.340198865233576e-18
2006-11-30,-6.7390080712843865e-18,-3.1067969413378866e-17,-4.226157604025802e-18,1.4848661851982546e-18,9.537409728004174e-18,8.937752230135648e-17,1.1364937340555872e-16,1.510646103521799e-16,1.4020563402545057e-17,-2.826956775665908e-17,-6.16883373372773e-16,7.709882115452476e-17,-3.02684260828875e-17,-7.709882115452476e-19
2006-12-29,-2.991363037866088e-17,2.837521510204403e-17,1.36748024588164e-18,-2.831823675846563e-17,1.2820127305140375e-17,-3.697894498238268e-17,1.02276126723231e-17,-2.945958420327049e-17,-2.015608904085959e-17,1.0199123500533899e-17,5.574476243992927e-16,6.703502121998956e-17,1.5213217735433246e-17,1.2039523998116273e-16
2007-01-31,-1.3145131660092833e-17,-2.9021719249555604e-18,-4.168315558882251e-17,-4.256518823268155e-17,2.133949944820265e-17,-1.3746194227883874e-16,1.62692343793097e-16,-8.017427771851804e-17,7.488386014698446e-17,-5.149932533499573e-17,5.080579160292914e-16,4.0786896611998e-17,-1.3941806306159066e-17,-3.940694231434756e-17
2007-02-28,-1.7005729187267883e-17,2.168515802403287e-17,-1.592147128606624e-17,-5.3410401547679646e-18,-2.7848308199284315e-17,-3.324106460262933e-17,1.4009753407631763e-17,1.121065603637173e-16,-2.590805721818664e-17,-2.522326275426981e-17,6.556478995463675e-16,-5.421289506008218e-18,-6.770905261977632e-17,-7.840896611847675e-17
2007-03-30,-1.9556851631305872e-17,-3.5168022670330736e-18,-5.0857821402317724e-18,6.7190937622176615e-18,2.53895968546778e-17,-7.090788310765872e-18,2.4446064539132343e-17,9.62402961856368e-17,-4.823451564621785e-17,-4.0314562573305966e-17,9.280926958365331e-17,-1.1468206417129804e-16,-1.0204444952065887e-16,-1.077914190789812e-16
2007-04-30,-1.5203054030903043e-17,1.6003214769371626e-18,-9.994864938549511e-18,-2.714831076946972e-17,-3.657877661570657e-18,1.7089147200150414e-17,1.203098824625974e-17,6.781362258521226e-17,4.5609162092709136e-17,-1.1145096000098097e-18,-3.7036011323402907e-17,6.935678972368738e-17,3.337813366183225e-17,8.64459369238378e-17
2007-05-31,-1.4896636217198052e-17,8.579776079019757e-18,2.8742249864716185e-18,3.7965509149662423e-17,-8.694173093406687e-18,3.6172693439817254e-17,-1.0636062412624825e-16,1.783878443096191e-17,9.895341744469453e-18,2.688329838092857e-18,-1.4734335453036596e-16,6.248936910886056e-18,-3.675004087180129e-17,-3.660704460381763e-17
2007-06-29,2.2507612580628496e-17,8.504703038328335e-18,4.690277589864134e-18,5.413302469856528e-18,2.516734316512462e-18,6.449846667403102e-17,-1.6094944942901146e-16,-7.750397724714513e-17,5.52251586952905e-17,5.576854451362842e-18,-8.034102320394101e-16,-1.5100405899074772e-17,-6.68364556555639e-17,2.0934653632808207e-17
2007-07-31,-4.971364196428573e-18,-1.0087666124531449e-17,-1.91322335114194e-17,3.3002321502238664e-17,-1.8291141737296966e-17,1.2621177674198255e-16,1.2845831158293424e-16,-1.269074778540192e-16,-4.435094589233654e-18,-1.978400037354228e-17,-2.1931977556955442e-16,8.887581706268224e-17,5.2931259607455245e-17,-1.1397903218867142e-16
2007-08-31,2.561713968654551e-17,2.204573122766395e-19,-3.9917470676223527e-17,-3.2480710675424884e-17,-3.938837312675959e-18,-1.7283853282488537e-16,-2.0934626373789687e-16,-1.6166869566953565e-16,-1.5990503717132253e-17,-2.6969277868508897e-18,-5.561991017198097e-16,-1.487352000159728e-17,3.3803454549084724e-17,-3.174585296783609e-17
2007-09-28,8.805926797543284e-18,-2.0066928344985946e-17,1.5112675705967438e-17,-2.5579820747454614e-18,-4.248602411502519e-18,6.81540511409193e-17,3.037236187600071e-17,1.1328626360912945e-16,6.424357279676819e-18,6.99769808953356e-18,-5.248861609006434e-16,-4.87486698842296e-17,1.4936263149088442e-16,-2.187515705299567e-17
2007-10-31,-1.9216540848915898e-17,1.644692348545159e-18,1.5949431894695268e-17,-6.4673906798322055e-18,-5.649128391752402e-17,-6.653021870412923e-18,-2.4651822109119313e-17,-1.7300826962122892e-16,-1.5964282389941723e-17,-9.170180814687456e-18,-4.621474120697548e-17,3.789846386895933e-17,-5.643188193653818e-17,-6.468875729356851e-17
2007-11-30,-1.1562922627053294e-17,-1.455248168233844e-17,1.538682143139768e-17,-6.553083040447035e-18,-6.294608767389959e-18,-1.2163495202685911e-16,-2.4022903025304675e-17,1.5438516286009093e-16,-1.769408442765716e-17,2.3711213460735847e-17,6.641268380666507e-16,-1.85189214460893e-17,-1.2744302098614164e-16,-7.091317703165886e-17
2007-12-31,5.851298949438102e-18,-2.2513786973423948e-17,3.694775293658864e-17,-6.312241119283161e-18,2.5142300173366846e-19,6.052437350825037e-17,-5.1869327145539844e-17,-1.436311038994884e-16,4.053243543100352e-18,2.901269062429725e-17,-8.541677445565162e-16,-7.606688634269533e-17,-4.8791300094012505e-17,4.8151314271417714e-17
2008-01-31,-7.956598343146956e-18,-7.123931074678087e-18,1.169203622808368e-17,7.833240229299715e-18,4.04768811061255e-18,-4.690692279041286e-17,-4.810966440042345e-18,-1.301428101088378e-17,-2.982953390468563e-17,2.4787271001179712e-17,-5.995204332975846e-17,8.403771505843199e-17,3.244318394182402e-17,8.474702421305361e-17
2008-02-29,-7.837399249677516e-18,-7.282209265282339e-18,-3.0729667546169866e-17,-4.6563372012789956e-18,1.6428130492315275e-17,-1.4520474164308664e-16,8.788873251202822e-19,-2.1746183530118983e-16,-5.917187388454901e-17,3.6010838705151564e-17,-5.2482128842896855e-17,-2.5958564924088337e-17,-1.4030808368884507e-16,-1.49410845270448e-17
2008-03-31,6.8129502807593876e-18,1.619674975783819e-17,-1.2554380212197463e-17,4.1007143741680497e-17,-1.6968404337759882e-17,-3.761516211348845e-17,1.7272268317418167e-16,-1.1860290911293808e-16,-7.228764147660196e-18,7.622188037112498e-17,-1.1156605905769364e-16,-5.351204610192702e-17,4.426818398390137e-17,-4.5867468087366016e-17
2008-04-30,8.685636249232604e-18,-2.8845286436565847e-18,-5.781076156661738e-17,5.006259712657317e-17,4.01430236242208e-18,-9.289784748487345e-17,-9.970854011572927e-17,5.5767553777360634e-18,-7.983734279276169e-17,7.573490205511677e-17,3.7069398102813394e-16,2.6794066067743387e-17,9.390743251015326e-17,-1.264064552286841e-16
2008-05-30,2.337311630789803e-17,-2.966587839079366e-17,7.480681455687145e-18,2.0852800881840348e-17,3.0380235310918286e-18,4.0557814802132126e-17,1.1654452224954651e-16,1.3696389308996292e-16,-3.411254955651327e-18,-1.135747238175677e-17,4.2996260109254185e-16,-8.093904699479525e-17,2.85100649469965e-17,-1.1301287006016632e-17
2008-06-30,-2.8721856159270254e-17,-2.915501640297155e-17,-1.5360528642022724e-17,2.7155815278196357e-18,-3.822639150663898e-17,-3.805146140822115e-17,-7.443692187912964e-17,-2.740904742066788e-16,-4.440152810584694e-18,3.9634162298668176e-17,-2.9414912549192322e-16,7.516996229154722e-17,5.870987303089813e-17,9.302949233953892e-17
2008-07-31,1.008564048876347e-16,2.7588373352884162e-17,1.3008336041541743e-17,1.2274213606678065e-17,-5.404813143224124e-18,3.0096407294055447e-17,-7.413748330102326e-17,-1.0206026117939692e-16,5.649764458145186e-17,3.705202142423715e-17,1.1169111151349466e-17,-1.1205895649153312e-16,-1.151020376734876e-16,7.490661370964911e-17
2008-08-29,-1.0070011988953191e-17,-3.1437266142474904e-17,-5.312393636910198e-18,1.0187691594834114e-17,2.0677987890504885e-18,-2.528430389212955e-17,-1.739977029810777e-16,4.908920702461322e-18,-2.5628937023637964e-17,-2.087972435772932e-17,3.5801498383430247e-16,2.2022897672001137e-17,-1.1028260208269272e-16,4.2566394584356396e-17
2008-09-30,-3.9284008533385414e-17,6.934527073256563e-18,-5.0410693031280706e-17,-6.113562910931479e-20,-3.755474359572194e-18,-1.2174723854054972e-16,-2.0262094219087186e-17,-5.743255671755057e-17,2.424464377249398e-17,-4.405258760391197e-17,-4.3947783668296004e-16,2.8646409068364644e-18,4.4366999410759877e-17,3.6262161723125e-17
2008-10-31,1.0096466820655499e-17,1.4698125736992717e-17,-5.436559057276038e-18,1.1863348514270211e-17,7.659723386054989e-18,2.4930506534080115e-17,2.587802111263394e-16,-1.4445714066476328e-16,-5.1647311044122356e-17,-2.671680451004224e-17,8.289975911052061e-16,2.6017818345535323e-17,-1.3591397643190094e-16,6.857830925106773e-17
2008-11-28,-7.825884011501486e-17,2.750093730722865e-17,5.737849882619311e-17,-1.408998639814801e-17,-1.065236923474443e-17,-1.9602905775013754e-16,9.099075553502812e-17,4.753248423471618e-17,1.2647035983879842e-17,-1.1713362186412203e-17,-3.4944863856129736e-16,-1.1679410411958833e-16,-7.265679733020902e-17,2.648238407362759e-17
2008-12-31,5.2598398809237457e-17,1.671666607420388e-17,-1.504922084710526e-17,1.9629418496224252e-17,-5.58383082061949e-17,-4.315108156725426e-17,1.0262175562219603e-16,2.473095661508167e-16,-1.6362070127175312e-16,-2.7016834059319397e-18,3.79924228959179e-17,-7.649141143044805e-17,7.011712714457738e-17,8.569402053190372e-17
2009-01-30,-3.92720027660537e-17,-1.8058108414747907e-17,8.520622028706294e-17,8.476791668476323e-17,1.6061635506272743e-16,-6.614001358702571e-17,1.118441217168276e-16,1.028917706398561e-16,2.5947573256142626e-17,7.749207688658811e-17,5.562949320387875e-16,6.486893314035656e-17,1.8279999613412133e-17,2.8752716310860745e-17
2009-02-27,2.9043809083020976e-17,-8.057314777870334e-18,-3.3353535592114404e-17,6.319370718225047e-17,-5.677596227197003e-17,6.127306819450232e-17,9.6851734321203e-17,-3.180765543124394e-17,2.173601195890602e-17,-1.9862217824517568e-17,-4.365940333125088e-16,1.3303938354157995e-17,3.9724435649035135e-17,-2.958252489665765e-17
2009-03-31,-4.1627719752110385e-17,1.6885864628296403e-17,1.950452812680226e-17,9.275938202897048e-17,-6.680413756856434e-17,-2.1987743513316438e-16,-5.363745234870622e-17,-2.488407564140525e-16,7.585094271534213e-17,1.2786301772014817e-16,-6.853674466779128e-17,-1.029405651136786e-16,-7.232929180355839e-17,1.837127892313852e-16
2009-04-30,-2.883805357413318e-17,-6.72607663536634e-18,-8.79434520074149e-17,1.1816875888759239e-16,-9.886281704514244e-17,-4.9058321459203246e-17,-7.365053915726142e-17,-4.556916920460695e-17,5.750795523238221e-17,2.8417673784422785e-17,1.985874126591912e-16,-2.5540699598592262e-17,-7.852694471790202e-17,4.4576021951416145e-17
2009-05-29,-2.8944664721095256e-17,-6.585724276428977e-18,4.7075732790770096e-17,4.5124407079235585e-17,-5.325493087729605e-17,-6.374330657679405e-17,1.5675649882660576e-16,-6.032848658160865e-17,-1.0407070461517395e-17,-5.528756182681117e-18,-1.1370537531587562e-15,3.9067166849680533e-17,-1.293159810081517e-16,2.535961188388797e-17
2009-06-30,-1.0458622695744229e-17,-4.1512687007723245e-17,-2.2687166155383635e-17,-1.1665386852945485e-17,3.411120017688887e-17,3.572021905315721e-17,-1.637981216041173e-16,-2.445708691927881e-17,-7.481937774647794e-18,-1.576838498742976e-17,7.039457583674e-17,3.2220602997273564e-17,-1.2510121762986366e-17,7.9840019458834e-17
2009-07-31,-7.380549102882937e-18,-2.0571317712290735e-17,4.5853624213655687e-17,-1.601736188285233e-17,1.2562636770864572e-18,-1.0992307174506501e-17,-1.271966973050038e-16,-6.626790896631061e-17,-5.539337651153097e-17,-4.7109887890742144e-17,-3.42802950884967e-16,-1.507908994902838e-16,-9.406274282184849e-17,8.146084781107496e-17
2009-08-31,-8.87870131460035e-17,8.786214842573262e-18,-4.11564800520537e-17,-1.6690917998638354e-17,-3.718726896089122e-18,-5.834354943708736e-17,-1.9730447365778554e-17,-8.508755426492001e-17,4.4855938933137185e-17,2.6204500407674643e-18,-2.790008572817124e-17,-7.86905732830465e-17,-1.2379699641125704e-17,4.9066000211870204e-17
2009-09-30,3.124169115280125e-17,-3.947120979792938e-17,-2.6669736349952283e-18,8.873402279862696e-17,-4.419556309420664e-18,-2.5145751415669298e-17,7.132249492444383e-17,-1.629139894748514e-16,3.352766855422573e-18,-1.5392247836258177e-17,-4.726639273678686e-16,-1.7983022224539256e-17,-1.235666034528325e-16,-1.686860824134482e-17
2009-10-30,-4.3845197023278396e-17,4.1731232166798905e-17,3.35102577249342e-17,2.1491976040874857e-17,-9.395399362131084e-18,3.053504792692603e-17,-8.956947391898301e-17,-4.697699681065543e-19,1.0178349308975342e-18,-4.0713397235901367e-17,6.240111076348729e-17,-7.445853994488884e-17,-5.040240282809905e-17,-6.79013341400682e-17
